ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
3782284168FA4EBF,electric_bike,2021-12-01 13:13:29,2021-12-01 13:16:19,,,,,41.96,-87.7,41.95,-87.71,member
3B24C46C87FE1E8A,electric_bike,2021-12-01 14:06:02,2021-12-01 14:15:43,,,,,41.97,-87.68,41.96,-87.7,member
C74BF388BAC6749C,electric_bike,2021-12-06 20:28:35,2021-12-06 20:44:21,,,,,41.98,-87.69,42.01,-87.71,member
407D378FB3D4F478,electric_bike,2021-12-06 21:38:30,2021-12-06 21:57:12,,,,,42.01,-87.71,41.98,-87.69,member
36547A6475FDBF2A,electric_bike,2021-12-02 10:06:36,2021-12-02 10:13:38,,,,,41.87,-87.65,41.87,-87.67,member
CFCE85D030CE3B9A,electric_bike,2021-12-07 09:40:35,2021-12-07 09:44:04,,,,,41.8,-87.6,41.79,-87.6,member
FD10185997E303BF,electric_bike,2021-12-14 17:32:23,2021-12-14 17:57:06,,,,,41.9,-87.62,41.9,-87.69,member
C6B7AA09318F36A4,electric_bike,2021-12-23 18:21:17,2021-12-23 18:32:45,,,,,41.95,-87.72,41.95,-87.71,member
6FD16332B9D81C08,electric_bike,2021-12-20 18:27:24,2021-12-20 18:34:30,,,,,41.88,-87.76,41.88,-87.76,member
C0F616BAFF3AA01C,electric_bike,2021-12-15 21:26:32,2021-12-15 21:53:14,,,,,41.88,-87.76,41.86,-87.73,member
683E1666706B4510,electric_bike,2021-12-15 22:53:39,2021-12-15 23:23:55,,,,,41.86,-87.73,41.88,-87.76,member
30840FFF89122CF2,electric_bike,2021-12-16 16:54:35,2021-12-16 17:22:13,,,,,41.87,-87.73,41.88,-87.76,member
416AA306A2FA13E1,electric_bike,2021-12-16 08:51:05,2021-12-16 08:58:57,,,,,41.88,-87.73,41.88,-87.76,member
DEDDA636ECD2B6F7,electric_bike,2021-12-16 10:59:49,2021-12-16 11:14:02,,,,,41.88,-87.76,41.88,-87.75,member
8D217F72E72F16EA,electric_bike,2021-12-16 13:17:00,2021-12-16 13:29:13,,,,,41.86,-87.73,41.87,-87.73,member
230A91204A1E5C5E,electric_bike,2021-12-16 10:42:21,2021-12-16 10:59:28,,,,,41.88,-87.76,41.88,-87.76,member
4E8704B2961B2424,electric_bike,2021-12-16 11:14:21,2021-12-16 11:37:45,,,,,41.88,-87.75,41.86,-87.73,member
C957AB87816CCC25,electric_bike,2021-12-06 11:01:30,2021-12-06 11:06:44,,,,,41.8,-87.6,41.79,-87.6,member
9663684DE77B03B7,electric_bike,2021-12-06 14:13:00,2021-12-06 14:15:33,,,,,41.79,-87.6,41.79,-87.59,member
343F440063BFA9A9,electric_bike,2021-12-02 23:05:13,2021-12-02 23:05:22,,,,,41.93,-87.7,41.93,-87.7,member
910465A089D9EF78,electric_bike,2021-12-23 15:31:12,2021-12-23 15:47:54,,,,,41.91,-87.71,41.91,-87.71,member
7E5F98A018865761,electric_bike,2021-12-23 15:53:54,2021-12-23 15:56:28,,,,,41.91,-87.71,41.91,-87.71,member
E864BE5565EF76BA,electric_bike,2021-12-01 07:22:58,2021-12-01 07:26:42,,,,,41.77,-87.57,41.76,-87.57,member
B554AB649D17C1D7,electric_bike,2021-12-01 15:32:12,2021-12-01 15:37:20,,,,,41.76,-87.57,41.76,-87.58,member
38DC7B16E84A01DC,electric_bike,2021-12-25 15:31:38,2021-12-25 15:35:22,,,,,41.91,-87.71,41.92,-87.71,member
72D58DF080B30607,electric_bike,2021-12-25 15:59:42,2021-12-25 16:03:23,,,,,41.92,-87.71,41.91,-87.71,member
3E4B40AB565B5BEB,electric_bike,2021-12-30 15:21:28,2021-12-30 15:31:57,,,,,41.94,-87.76,41.94,-87.76,member
4AFC87BB88268AFD,electric_bike,2021-12-11 22:40:44,2021-12-11 22:52:39,,,,,41.93,-87.72,41.91,-87.71,member
FEC9996A988937D0,electric_bike,2021-12-12 14:34:37,2021-12-12 14:38:36,,,,,41.92,-87.71,41.91,-87.71,member
94FD67A23C6FA2E4,electric_bike,2021-12-12 14:17:00,2021-12-12 14:21:06,,,,,41.91,-87.71,41.92,-87.71,member
1C5C60B45B6D8536,electric_bike,2021-12-04 15:55:51,2021-12-04 16:09:17,,,,,41.91,-87.71,41.93,-87.72,member
2FD8098374A58D78,electric_bike,2021-12-02 18:37:53,2021-12-02 18:40:36,,,,,41.8,-87.6,41.79,-87.6,member
E4E891B131A2C9C9,electric_bike,2021-12-13 14:23:18,2021-12-13 14:27:37,,,,,41.98,-87.68,41.98,-87.69,member
8CC725EEE94A866A,electric_bike,2021-12-19 15:30:02,2021-12-19 15:41:22,,,,,41.93,-87.71,41.94,-87.71,member
AA656B4459F8961D,electric_bike,2021-12-02 13:29:37,2021-12-02 13:35:13,,,,,41.79,-87.6,41.79,-87.6,member
EDC8240FEFDF5105,electric_bike,2021-12-02 15:33:04,2021-12-02 15:39:10,,,,,41.79,-87.6,41.79,-87.6,member
033A1A0D051B2476,electric_bike,2021-12-08 11:13:52,2021-12-08 11:26:21,,,,,41.79,-87.6,41.8,-87.6,member
71E4298C02CF1C89,electric_bike,2021-12-05 11:42:12,2021-12-05 11:46:29,,,,,41.79,-87.6,41.79,-87.6,member
23CDE93FD9A1361D,electric_bike,2021-12-19 12:32:15,2021-12-19 13:01:46,,,,,41.92,-87.74,41.92,-87.73,member
5F2C8D1A79A2C074,electric_bike,2021-12-18 19:48:00,2021-12-18 19:52:10,,,,,41.76,-87.57,41.76,-87.58,member
4391C44BC4BF419E,electric_bike,2021-12-19 15:18:21,2021-12-19 15:51:47,,,,,41.92,-87.73,41.96,-87.76,member
CB29833A2B6112E4,electric_bike,2021-12-02 09:08:43,2021-12-02 09:15:16,,,,,41.8,-87.59,41.79,-87.59,member
CC4762DA4BADC368,electric_bike,2021-12-14 19:16:47,2021-12-14 19:34:19,,,Dearborn St & Monroe St,TA1305000006,41.92,-87.63,41.881319815,-87.6295209193,member
5F0B8E61928E6843,electric_bike,2021-12-06 16:24:33,2021-12-06 16:27:00,,,,,41.79,-87.6,41.79,-87.59,member
D5C5E0A522911034,electric_bike,2021-12-24 09:14:20,2021-12-24 09:20:03,,,,,41.88,-87.66,41.88,-87.65,member
909ABA521D195485,electric_bike,2021-12-11 02:37:49,2021-12-11 02:42:31,,,,,41.92,-87.66,41.92,-87.64,member
840CC1468E710061,electric_bike,2021-12-25 06:39:10,2021-12-25 06:44:12,,,,,41.76,-87.57,41.76,-87.57,member
5E975A8677553800,electric_bike,2021-12-01 15:20:14,2021-12-01 15:23:49,,,,,41.8,-87.6,41.79,-87.6,member
66405ADA8FC2806E,electric_bike,2021-12-04 17:09:06,2021-12-04 17:11:03,,,,,41.79,-87.6,41.79,-87.6,member
627C9C8EC263F067,electric_bike,2021-12-06 08:37:49,2021-12-06 08:42:45,,,,,41.79,-87.6,41.79,-87.6,member
ECD9FC106E5D9949,electric_bike,2021-12-10 16:26:52,2021-12-10 16:29:53,,,,,41.79,-87.6,41.79,-87.59,member
8BFE08F175FE706E,electric_bike,2021-12-10 15:11:16,2021-12-10 15:15:46,,,,,41.8,-87.59,41.8,-87.6,member
8808EA6ED8E744A7,electric_bike,2021-12-09 14:15:41,2021-12-09 14:20:39,,,,,41.79,-87.6,41.8,-87.59,member
0ACA41163A3325F4,electric_bike,2021-12-09 14:28:00,2021-12-09 14:33:45,,,,,41.8,-87.59,41.79,-87.6,member
D00BE7908FB048D2,electric_bike,2021-12-11 19:14:25,2021-12-11 19:17:16,,,,,41.79,-87.6,41.78,-87.6,member
B20300FE4CAED2F5,electric_bike,2021-12-12 01:00:24,2021-12-12 01:02:42,,,,,41.78,-87.6,41.78,-87.6,member
C64CECCEF1FD015B,electric_bike,2021-12-11 20:59:23,2021-12-11 21:01:12,,,,,41.78,-87.6,41.79,-87.6,member
DDA39461D9D46085,electric_bike,2021-12-12 13:48:11,2021-12-12 13:55:51,,,,,41.8,-87.59,41.78,-87.6,member
E5F93F3CA9078C1F,electric_bike,2021-12-12 13:24:59,2021-12-12 13:28:47,,,,,41.8,-87.59,41.8,-87.59,member
D51828484E3C23DA,electric_bike,2021-12-11 22:38:18,2021-12-11 22:40:33,,,,,41.79,-87.6,41.78,-87.6,member
1DDC55D8E55C6721,electric_bike,2021-12-14 17:20:51,2021-12-14 17:24:31,,,,,41.93,-87.74,41.92,-87.74,member
D95DC3D224544FC1,electric_bike,2021-12-02 09:20:44,2021-12-02 10:22:28,,,,,41.95,-87.67,41.93,-87.74,member
70A92A336580A74E,electric_bike,2021-12-02 11:07:30,2021-12-02 11:15:09,,,,,41.93,-87.74,41.93,-87.76,member
75BE4D0A3F3951B0,electric_bike,2021-12-02 13:56:58,2021-12-02 13:59:52,,,,,41.78,-87.6,41.79,-87.6,member
46B8623F8859796D,electric_bike,2021-12-15 16:07:21,2021-12-15 16:11:24,,,,,41.79,-87.6,41.78,-87.6,member
EAF82E827E798A9B,electric_bike,2021-12-15 15:41:51,2021-12-15 15:46:48,,,,,41.78,-87.6,41.79,-87.6,member
EBCABD590FF0CA4F,electric_bike,2021-12-14 21:52:33,2021-12-14 22:15:54,,,,,41.79,-87.59,41.78,-87.6,member
4CD1D4D45933D5CA,electric_bike,2021-12-15 13:50:52,2021-12-15 13:54:30,,,,,41.79,-87.6,41.79,-87.6,member
5C6B94B863D638B7,electric_bike,2021-12-12 18:11:45,2021-12-12 18:14:49,,,,,41.8,-87.59,41.8,-87.58,member
F1421E12D5024C68,electric_bike,2021-12-12 09:16:36,2021-12-12 09:25:17,,,,,41.9,-87.69,41.91,-87.71,member
72782A42BE4DEBC3,electric_bike,2021-12-07 13:02:50,2021-12-07 13:18:31,,,,,41.94,-87.77,41.96,-87.81,member
60D6D70E0BD99615,electric_bike,2021-12-07 13:40:20,2021-12-07 13:53:27,,,,,41.95,-87.81,41.94,-87.77,member
5515CA62B1C740A7,electric_bike,2021-12-07 17:13:24,2021-12-07 17:15:17,,,,,41.94,-87.77,41.94,-87.77,member
6B84A72E97F328E2,electric_bike,2021-12-29 19:14:04,2021-12-29 19:18:28,,,,,41.93,-87.71,41.92,-87.71,member
2A5C5DB58DEECEE9,electric_bike,2021-12-30 10:20:20,2021-12-30 10:25:47,,,,,41.92,-87.71,41.93,-87.71,member
090DD48CA9AC5567,electric_bike,2021-12-15 09:57:42,2021-12-15 10:02:12,,,,,41.81,-87.59,41.8,-87.58,member
B261E34D53144BB5,electric_bike,2021-12-13 13:05:46,2021-12-13 13:15:10,,,,,42.01,-87.7,42.01,-87.69,member
82B21BF0E01B7C17,electric_bike,2021-12-03 17:36:10,2021-12-03 17:41:58,,,,,41.8,-87.62,41.8,-87.6,member
3C1BBFBF31461044,classic_bike,2021-12-13 19:44:05,2021-12-13 19:46:37,Desplaines St & Kinzie St,TA1306000003,Kingsbury St & Kinzie St,KA1503000043,41.888716036,-87.6444478533,41.88917683258,-87.6385057718,member
368177883E752694,electric_bike,2021-12-09 18:59:35,2021-12-09 19:04:54,,,,,41.8,-87.6,41.79,-87.6,member
3417F15F7BC24FD4,electric_bike,2021-12-24 10:32:19,2021-12-24 10:35:13,,,,,41.92,-87.69,41.91,-87.68,member
8D6FEFD86F92680A,electric_bike,2021-12-06 23:17:01,2021-12-06 23:18:07,,,,,41.96,-87.66,41.96,-87.66,member
6DA87A1F56AD1B25,electric_bike,2021-12-25 17:40:26,2021-12-25 17:43:46,,,,,41.79,-87.59,41.79,-87.59,member
DF6CCAEB39B6B9CE,electric_bike,2021-12-25 09:07:16,2021-12-25 09:29:46,,,,,41.79,-87.59,41.79,-87.59,member
001AC496CD5E6D4E,electric_bike,2021-12-25 08:40:59,2021-12-25 08:47:14,,,,,41.8,-87.58,41.79,-87.59,member
0C2360E78BC19A05,electric_bike,2021-12-09 07:49:11,2021-12-09 07:58:34,,,,,41.8,-87.58,41.79,-87.59,member
F0387EEE4A0F6443,electric_bike,2021-12-02 15:31:51,2021-12-02 15:38:53,,,,,41.91,-87.7,41.92,-87.69,member
5E9A0E5F8F3CA474,electric_bike,2021-12-02 15:06:06,2021-12-02 15:11:18,,,,,41.9,-87.7,41.91,-87.7,member
6CC09B08266351CB,electric_bike,2021-12-05 17:15:14,2021-12-05 17:18:00,,,,,41.91,-87.7,41.91,-87.7,member
06E9712A7AA5C5F3,electric_bike,2021-12-05 16:49:22,2021-12-05 16:52:37,,,,,41.91,-87.7,41.91,-87.7,member
01AAB0DB01C1E0A4,electric_bike,2021-12-08 13:57:45,2021-12-08 14:00:58,,,,,41.79,-87.6,41.79,-87.6,member
C157619CF01B3223,electric_bike,2021-12-04 13:17:52,2021-12-04 13:24:31,,,,,41.78,-87.6,41.8,-87.6,member
65BEA3A4A84DBA2B,electric_bike,2021-12-05 13:21:37,2021-12-05 13:27:00,,,,,41.8,-87.59,41.79,-87.6,member
1CC479CA2364F2A0,electric_bike,2021-12-04 15:56:14,2021-12-04 16:00:24,,,,,41.91,-87.68,41.91,-87.69,member
73C0CEB27B5E7358,electric_bike,2021-12-04 15:42:54,2021-12-04 15:50:51,,,,,41.91,-87.66,41.91,-87.68,member
6F8E7E927F0DF95D,electric_bike,2021-12-04 13:31:25,2021-12-04 13:41:07,,,,,41.91,-87.69,41.91,-87.66,member
F6D21FFD15D467E9,electric_bike,2021-12-12 10:16:44,2021-12-12 10:22:02,,,,,41.89,-87.65,41.88,-87.65,member
79B45B9A946DD401,electric_bike,2021-12-17 08:36:27,2021-12-17 08:44:39,,,,,41.91,-87.69,41.91,-87.67,member
82D6A3DA2F4825E7,electric_bike,2021-12-02 13:59:05,2021-12-02 14:08:25,,,,,41.8,-87.6,41.79,-87.59,member
ED3DE79DE6AB45BB,electric_bike,2021-12-08 10:36:41,2021-12-08 10:39:25,,,,,41.8,-87.59,41.8,-87.58,member
C42FAE300C3F4039,electric_bike,2021-12-14 13:00:09,2021-12-14 13:04:40,,,,,41.91,-87.7,41.9,-87.69,member
23EE7336E11E0822,electric_bike,2021-12-14 12:20:39,2021-12-14 12:25:14,,,,,41.91,-87.69,41.91,-87.7,member
ABEA2FECEDD82157,electric_bike,2021-12-03 15:45:47,2021-12-03 15:55:47,,,,,41.83,-87.67,41.81,-87.67,member
F06B413FEF7F6CC6,electric_bike,2021-12-10 10:00:50,2021-12-10 10:04:31,,,,,41.79,-87.6,41.79,-87.6,member
361F4A44A4F74697,electric_bike,2021-12-02 09:19:37,2021-12-02 09:25:27,,,,,41.8,-87.61,41.79,-87.59,member
0A253829B1CC07F5,electric_bike,2021-12-02 13:52:12,2021-12-02 13:57:48,,,,,41.8,-87.59,41.79,-87.6,member
84B7F4EEEA71BE13,electric_bike,2021-12-04 18:19:19,2021-12-04 18:23:25,,,,,41.8,-87.6,41.8,-87.59,member
EAE17E0F3AED0DD2,electric_bike,2021-12-05 01:33:16,2021-12-05 01:36:43,,,,,41.8,-87.59,41.8,-87.59,member
5074804B67583545,electric_bike,2021-12-05 01:42:58,2021-12-05 01:46:21,,,,,41.8,-87.59,41.8,-87.6,member
18BB4A83D2311CF5,electric_bike,2021-12-05 00:34:18,2021-12-05 00:37:22,,,,,41.79,-87.59,41.8,-87.59,member
E765D8B31EF29986,electric_bike,2021-12-04 20:56:22,2021-12-04 20:59:45,,,,,41.8,-87.59,41.79,-87.59,member
822373CA5B09D391,electric_bike,2021-12-03 19:55:27,2021-12-03 20:06:35,,,,,41.91,-87.69,41.91,-87.69,member
6A59F84068786888,electric_bike,2021-12-06 17:23:49,2021-12-06 17:26:57,,,,,41.9,-87.64,41.91,-87.64,member
AC57E1A20A24569B,electric_bike,2021-12-03 15:47:20,2021-12-03 15:51:21,,,,,41.79,-87.6,41.79,-87.6,member
58D3AADD335BD7FA,electric_bike,2021-12-17 19:56:24,2021-12-17 20:00:14,,,,,41.91,-87.7,41.91,-87.7,member
943D9780A111A80E,electric_bike,2021-12-18 13:25:12,2021-12-18 13:47:39,,,,,41.91,-87.69,41.92,-87.69,member
E6FC6FB69CB15C11,electric_bike,2021-12-18 11:54:12,2021-12-18 12:20:33,,,,,41.91,-87.71,41.91,-87.7,member
D311953D3AF8CF8C,electric_bike,2021-12-18 11:39:09,2021-12-18 11:43:30,,,,,41.91,-87.7,41.91,-87.71,member
2A9BB4D76B72A3E5,electric_bike,2021-12-06 16:12:03,2021-12-06 16:17:50,,,,,41.79,-87.6,41.79,-87.6,member
D978F94908E4168A,electric_bike,2021-12-06 13:24:31,2021-12-06 13:28:50,,,,,41.79,-87.6,41.79,-87.6,member
39170C78E7B7C38E,electric_bike,2021-12-06 11:47:34,2021-12-06 11:51:54,,,,,41.79,-87.6,41.79,-87.6,member
8384F4F54ACA8461,electric_bike,2021-12-03 21:12:55,2021-12-03 21:17:07,,,,,41.8,-87.59,41.8,-87.58,member
C79356C816D70910,electric_bike,2021-12-04 07:39:04,2021-12-04 07:40:55,,,,,41.8,-87.59,41.8,-87.59,member
9E1FBCCBCF67F677,electric_bike,2021-12-04 07:33:22,2021-12-04 07:36:02,,,,,41.8,-87.6,41.8,-87.59,member
4CFDDB2D8ACD0B98,electric_bike,2021-12-03 21:01:34,2021-12-03 21:04:07,,,,,41.8,-87.58,41.8,-87.59,member
E1D7B945F94802CD,electric_bike,2021-12-04 14:48:52,2021-12-04 14:55:39,,,,,41.8,-87.59,41.79,-87.6,member
A82325CA7AD2009C,electric_bike,2021-12-27 16:00:18,2021-12-27 16:05:55,,,,,41.92,-87.69,41.9,-87.7,member
65579F4BFBC940F3,electric_bike,2021-12-27 14:40:35,2021-12-27 14:45:25,,,,,41.91,-87.68,41.92,-87.69,member
ABE3415B38734A1F,electric_bike,2021-12-27 16:09:20,2021-12-27 16:11:01,,,,,41.9,-87.7,41.9,-87.7,member
7F5C8781E44CDB68,electric_bike,2021-12-19 15:15:10,2021-12-19 15:24:51,,,,,41.98,-87.67,41.96,-87.65,member
25449D0B417C5759,electric_bike,2021-12-08 14:22:12,2021-12-08 14:26:03,,,,,41.79,-87.6,41.8,-87.6,member
2A390E40F1E4B3E7,electric_bike,2021-12-08 09:28:36,2021-12-08 09:36:59,,,,,41.8,-87.6,41.79,-87.6,member
A4F439D702CE57CB,electric_bike,2021-12-13 22:19:01,2021-12-13 22:24:08,,,,,41.77,-87.58,41.76,-87.56,member
EDB88365E91F8A67,electric_bike,2021-12-14 11:00:56,2021-12-14 11:06:52,,,,,41.77,-87.56,41.77,-87.58,member
FAECC6C38AEC00A7,electric_bike,2021-12-04 10:49:01,2021-12-04 11:00:10,,,,,41.91,-87.65,41.92,-87.64,member
ED46CB19D462C045,electric_bike,2021-12-04 10:29:21,2021-12-04 10:36:15,,,,,41.92,-87.64,41.91,-87.65,member
FEE671979C85AF1A,electric_bike,2021-12-26 21:58:58,2021-12-26 22:06:34,,,,,41.92,-87.73,41.92,-87.72,member
CBC7E53F5CB9C2A5,electric_bike,2021-12-26 20:50:22,2021-12-26 20:54:13,,,,,41.92,-87.72,41.92,-87.73,member
AFAC346F60015863,electric_bike,2021-12-27 15:05:34,2021-12-27 15:12:29,,,,,41.92,-87.69,41.94,-87.7,member
170F43A698374FF2,electric_bike,2021-12-27 16:11:14,2021-12-27 16:18:51,,,,,41.94,-87.7,41.96,-87.7,member
654CC11B22A95ACF,electric_bike,2021-12-27 16:52:22,2021-12-27 17:03:00,,,,,41.96,-87.7,41.96,-87.74,member
18F8B6EB1EB1768A,electric_bike,2021-12-22 17:32:32,2021-12-22 17:39:05,,,,,41.92,-87.72,41.92,-87.73,member
344E222955C3BBE4,electric_bike,2021-12-21 14:15:35,2021-12-21 14:21:08,,,,,41.79,-87.6,41.78,-87.61,member
1101ACBB53809861,electric_bike,2021-12-21 14:45:05,2021-12-21 14:55:11,,,,,41.78,-87.61,41.8,-87.59,member
49ACAA42682FD128,electric_bike,2021-12-16 16:10:45,2021-12-16 16:18:55,,,,,41.79,-87.6,41.8,-87.59,member
06F7D7CF7F840BBE,electric_bike,2021-12-03 10:33:34,2021-12-03 10:36:36,,,,,41.79,-87.6,41.79,-87.6,member
26C795854A9F1BAE,electric_bike,2021-12-11 05:27:38,2021-12-11 05:32:30,,,,,41.79,-87.6,41.79,-87.6,member
BE32DBCD775711F5,electric_bike,2021-12-10 20:06:22,2021-12-10 20:17:39,,,,,41.78,-87.6,41.8,-87.6,member
DD37DDD284CDF595,electric_bike,2021-12-17 14:38:22,2021-12-17 14:45:25,,,,,41.79,-87.6,41.8,-87.59,member
D5C2EB186EC6CCD4,classic_bike,2021-12-02 21:05:49,2021-12-02 21:12:48,Sheridan Rd & Noyes St (NU),604,,,42.058239,-87.677432,42.05,-87.67,member
4A16DEDF731EAD6B,electric_bike,2021-12-25 13:47:26,2021-12-25 13:47:38,,,,,41.89,-87.66,41.89,-87.66,member
8C03565B384F1D74,electric_bike,2021-12-22 16:54:27,2021-12-22 17:05:44,,,,,41.96,-87.65,41.97,-87.67,member
7C8FB22BBC608D4F,electric_bike,2021-12-02 13:01:46,2021-12-02 13:06:32,,,,,41.79,-87.59,41.79,-87.59,member
7CCCAC808892708C,electric_bike,2021-12-13 15:09:25,2021-12-13 15:09:43,,,,,41.89,-87.68,41.89,-87.68,member
713CBC029E07364B,electric_bike,2021-12-21 16:11:27,2021-12-21 16:17:05,,,,,41.79,-87.58,41.8,-87.58,member
3549CACC526DF86C,electric_bike,2021-12-21 16:29:36,2021-12-21 16:35:04,,,,,41.8,-87.59,41.79,-87.58,member
B45F5F01DE463770,electric_bike,2021-12-11 11:34:30,2021-12-11 11:37:33,,,,,41.79,-87.6,41.78,-87.6,member
B9ED200DF1005E27,electric_bike,2021-12-25 10:48:40,2021-12-25 11:23:37,,,,,41.98,-87.66,41.99,-87.66,member
BC6B5740F8B4EF90,electric_bike,2021-12-01 16:58:50,2021-12-01 17:05:43,,,,,41.8,-87.59,41.79,-87.6,member
0FD897F7B343E1AF,electric_bike,2021-12-01 07:48:23,2021-12-01 07:48:32,,,,,41.8,-87.59,41.8,-87.59,member
1D8764414AB8795B,electric_bike,2021-12-01 13:46:27,2021-12-01 13:56:33,,,,,41.79,-87.6,41.8,-87.59,member
D5027003586CCA37,electric_bike,2021-12-01 08:46:21,2021-12-01 09:32:13,,,,,41.78,-87.61,41.81,-87.59,member
FEB77E4BF41A302F,electric_bike,2021-12-01 07:49:26,2021-12-01 08:45:03,,,,,41.8,-87.59,41.78,-87.61,member
035C7C4FC6E4355D,electric_bike,2021-12-03 13:00:43,2021-12-03 13:15:14,,,,,41.79,-87.61,41.79,-87.6,member
5567F5AD188D9C8D,electric_bike,2021-12-03 12:16:48,2021-12-03 12:23:16,,,,,41.79,-87.6,41.79,-87.61,member
58F722D879FE3FB6,electric_bike,2021-12-03 14:38:41,2021-12-03 14:59:34,,,,,41.79,-87.6,41.79,-87.6,member
A051348EE768B4BB,electric_bike,2021-12-03 14:29:36,2021-12-03 14:38:16,,,,,41.79,-87.6,41.79,-87.6,member
49A91BF05872ED78,electric_bike,2021-12-01 16:58:15,2021-12-01 17:06:38,,,,,41.78,-87.6,41.79,-87.6,member
5F1852AF16D1F6BD,electric_bike,2021-12-01 10:39:55,2021-12-01 10:43:45,,,,,41.79,-87.6,41.79,-87.6,member
691183DFE0E10259,electric_bike,2021-12-01 17:08:45,2021-12-01 17:18:31,,,,,41.79,-87.6,41.79,-87.6,member
64663C7A159564E4,electric_bike,2021-12-22 13:29:55,2021-12-22 13:44:42,,,,,41.91,-87.71,41.92,-87.68,member
FECEBBAADC3256A7,electric_bike,2021-12-21 23:45:10,2021-12-21 23:45:42,,,,,41.93,-87.68,41.93,-87.68,member
870AD48EFB15E3EB,electric_bike,2021-12-21 23:57:08,2021-12-22 00:11:05,,,,,41.93,-87.68,41.91,-87.71,member
41787BC5D80F0919,electric_bike,2021-12-13 14:20:24,2021-12-13 14:21:57,,,,,41.89,-87.76,41.89,-87.76,member
1D9086118C967678,electric_bike,2021-12-13 15:03:19,2021-12-13 15:03:40,,,,,41.89,-87.76,41.89,-87.76,member
11DF932589E34471,electric_bike,2021-12-13 12:21:27,2021-12-13 12:27:20,,,,,41.89,-87.76,41.88,-87.76,member
8DEC8B7506B3B0FD,electric_bike,2021-12-13 15:06:04,2021-12-13 15:18:55,,,,,41.89,-87.76,41.89,-87.76,member
D6A94F2A6285935A,electric_bike,2021-12-13 15:03:56,2021-12-13 15:05:14,,,,,41.89,-87.76,41.89,-87.76,member
C4A557F09B757F2A,electric_bike,2021-12-13 14:02:38,2021-12-13 14:11:54,,,,,41.89,-87.76,41.89,-87.76,member
663C3009EBCDC7F7,electric_bike,2021-12-13 14:14:22,2021-12-13 14:16:51,,,,,41.89,-87.76,41.89,-87.76,member
EE8FCF7E1C824891,electric_bike,2021-12-13 13:45:29,2021-12-13 13:51:24,,,,,41.88,-87.76,41.89,-87.76,member
BC2DC27B053EB9BD,electric_bike,2021-12-13 14:51:04,2021-12-13 14:56:26,,,,,41.89,-87.76,41.89,-87.76,member
0661696B68EE0B58,electric_bike,2021-12-13 10:23:35,2021-12-13 10:25:13,,,,,41.89,-87.76,41.89,-87.76,member
EC9174C70EDBBEF3,electric_bike,2021-12-13 10:15:32,2021-12-13 10:17:20,,,,,41.89,-87.76,41.89,-87.76,member
0F8FC5E0351BA32A,electric_bike,2021-12-13 13:55:59,2021-12-13 13:57:17,,,,,41.89,-87.76,41.89,-87.76,member
AF427DC15ADAEABC,electric_bike,2021-12-16 13:36:36,2021-12-16 13:45:42,,,,,41.92,-87.64,41.93,-87.66,member
FA610B0575AF5F36,electric_bike,2021-12-15 23:33:31,2021-12-15 23:51:48,,,,,41.89,-87.62,41.91,-87.69,member
1F342BB1699431A2,electric_bike,2021-12-02 08:02:56,2021-12-02 08:07:50,,,,,41.93,-87.73,41.93,-87.71,member
CC858A0FD59CA6CA,electric_bike,2021-12-01 10:27:33,2021-12-01 10:29:57,,,,,41.79,-87.6,41.79,-87.6,member
369693EC460479C1,electric_bike,2021-12-11 20:23:10,2021-12-11 20:41:29,,,,,41.91,-87.68,41.91,-87.72,member
5A9402B527DDE804,electric_bike,2021-12-02 19:39:31,2021-12-02 19:44:12,,,,,41.97,-87.7,41.97,-87.69,member
E871650CA4AD6CC0,electric_bike,2021-12-01 20:42:54,2021-12-01 20:45:59,,,,,41.8,-87.6,41.79,-87.6,member
82BEB4D542C8EAEB,electric_bike,2021-12-02 12:27:29,2021-12-02 12:28:57,,,,,41.79,-87.6,41.79,-87.6,member
1C67F7D463FC477C,electric_bike,2021-12-01 20:19:16,2021-12-01 20:22:11,,,,,41.79,-87.6,41.8,-87.6,member
481B86A476CA8493,electric_bike,2021-12-01 22:17:53,2021-12-01 22:20:39,,,,,41.79,-87.6,41.8,-87.6,member
73401D93A19D4363,electric_bike,2021-12-02 16:15:42,2021-12-02 16:19:36,,,,,41.8,-87.6,41.79,-87.6,member
4E7FD6EB7CD1F931,electric_bike,2021-12-02 15:13:38,2021-12-02 15:16:31,,,,,41.79,-87.6,41.8,-87.6,member
39EF2865FE7B2BB4,electric_bike,2021-12-11 14:32:06,2021-12-11 14:37:34,,,Kingsbury St & Kinzie St,KA1503000043,41.88,-87.65,41.88917683258,-87.6385057718,member
DC3DC4303FBB3F71,electric_bike,2021-12-10 15:23:12,2021-12-10 15:31:53,,,,,41.69,-87.67,41.7,-87.66,member
F6034878FEF78860,electric_bike,2021-12-09 18:02:14,2021-12-09 18:05:14,,,,,41.71,-87.67,41.7,-87.66,member
0CDA8CEE5206D16C,electric_bike,2021-12-10 08:02:41,2021-12-10 08:11:09,,,,,41.7,-87.66,41.69,-87.67,member
B5FFF62C0903F0C4,electric_bike,2021-12-04 17:43:04,2021-12-04 17:52:15,,,,,41.96,-87.75,41.97,-87.76,member
